,site,station,sample_period,species_common,species_abundance,light_attenuation_av,depth,secchi,temp,salinity,do,pull_id,station_seagrass_richness,station_leaf_mlength,station_sd_mcanopy,station_se_mcanopy,station_leaf_width,station_leaf_sd_width,station_lps,station_lps_sd,station_la,station_la_sd,station_lai,station_lai_sd,station_lai_se,station_shoots,station_sd_shoots,station_shoots_m,station_sd_shoots_m,station_se_shoots_m,station_above_wt_m,station_sd_above_wt_m,station_ep_wt_gg,station_sd_ep_wt_gg,station_below_wt_m,station_sd_below_wt_m,tt_stationsp_leaf_mlength,tt_stationsp_sd_mcanopy,tt_stationsp_se_mcanopy,tt_stationsp_leaf_width,tt_stationsp_leaf_sd_width,tt_stationsp_lps,tt_stationsp_lps_sd,tt_stationsp_la,tt_stationsp_la_sd,tt_stationsp_lai,tt_stationsp_lai_sd,tt_stationsp_lai_se,tt_stationsp_shoots,tt_stationsp_sd_shoots,tt_stationsp_shoots_m,tt_stationsp_sd_shoots_m,tt_stationsp_se_shoots_m,tt_station_above_wt_m,tt_station_sd_above_wt_m,tt_station_ep_wt_gg,tt_station_sd_ep_wt_gg,tt_station_below_wt_m,tt_station_sd_below_wt_m,hd_stationsp_leaf_mlength,hd_stationsp_sd_mcanopy,hd_stationsp_se_mcanopy,hd_stationsp_leaf_width,hd_stationsp_leaf_sd_width,hd_stationsp_lps,hd_stationsp_lps_sd,hd_stationsp_la,hd_stationsp_la_sd,hd_stationsp_lai,hd_stationsp_lai_sd,hd_stationsp_lai_se,hd_stationsp_shoots,hd_stationsp_sd_shoots,hd_stationsp_shoots_m,hd_stationsp_sd_shoots_m,hd_stationsp_se_shoots_m,hd_station_above_wt_m,hd_station_sd_above_wt_m,he_stationsp_leaf_mlength,he_stationsp_sd_mcanopy,he_stationsp_se_mcanopy,he_stationsp_leaf_width,he_stationsp_leaf_sd_width,he_stationsp_lps,he_stationsp_lps_sd,he_stationsp_la,he_stationsp_la_sd,he_stationsp_lai,he_stationsp_lai_sd,he_stationsp_lai_se,he_stationsp_shoots,he_stationsp_sd_shoots,he_stationsp_shoots_m,he_stationsp_sd_shoots_m,he_stationsp_se_shoots_m,he_station_above_wt_m,he_station_sd_above_wt_m,he_station_ep_wt_gg,he_station_below_wt_m,hw_stationsp_leaf_mlength,hw_stationsp_sd_mcanopy,hw_stationsp_se_mcanopy,hw_stationsp_leaf_width,hw_stationsp_leaf_sd_width,hw_stationsp_lps,hw_stationsp_lps_sd,hw_stationsp_la,hw_stationsp_la_sd,hw_stationsp_lai,hw_stationsp_lai_sd,hw_stationsp_lai_se,hw_stationsp_shoots,hw_stationsp_sd_shoots,hw_stationsp_shoots_m,hw_stationsp_sd_shoots_m,hw_stationsp_se_shoots_m,hw_station_above_wt_m,hw_station_sd_above_wt_m,hw_station_ep_wt_gg,hw_station_sd_ep_wt_gg,hw_station_below_wt_m,hw_station_sd_below_wt_m,rm_stationsp_leaf_mlength,rm_stationsp_sd_mcanopy,rm_stationsp_se_mcanopy,rm_stationsp_leaf_width,rm_stationsp_leaf_sd_width,rm_stationsp_lps,rm_stationsp_lps_sd,rm_stationsp_la,rm_stationsp_la_sd,rm_stationsp_lai,rm_stationsp_lai_sd,rm_stationsp_lai_se,rm_stationsp_shoots,rm_stationsp_shoots_m,rm_station_above_wt_m,sf_stationsp_leaf_mlength,sf_stationsp_sd_mcanopy,sf_stationsp_se_mcanopy,sf_stationsp_leaf_width,sf_stationsp_leaf_sd_width,sf_stationsp_lps,sf_stationsp_lps_sd,sf_stationsp_la,sf_stationsp_la_sd,sf_stationsp_lai,sf_stationsp_lai_sd,sf_stationsp_lai_se,sf_stationsp_shoots,sf_stationsp_sd_shoots,sf_stationsp_shoots_m,sf_stationsp_sd_shoots_m,sf_stationsp_se_shoots_m,sf_station_above_wt_m,sf_station_sd_above_wt_m,sf_station_ep_wt_gg,sf_station_sd_ep_wt_gg,sf_station_below_wt_m,sf_station_sd_below_wt_m,pa,type
965,CH,29G,late,spotted seatrout,0,0.814713301,145,NA,29.7,28.81,3.92,600312,2,365.4385965,97.64927651,12.93396264,2.838763576,2.977218465,1.666666667,0.763762616,0.016812158,0.00507292,0.951373523,0.287068559,0.03802316,19,7.937253933,1075.18006,449.1566925,259.3207374,141.6785514,50.42674251,0.008207071,0,0,0,331.1111111,111.5082743,26.28275231,6.822751323,1.150082204,1.944444444,1.055641551,0.015662556,0.004204669,0.886319338,0.237935595,0.056081958,6,4,339.5305452,226.3536968,130.6853678,116.7041935,71.80110732,0.001094991,0.000330711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356.0512821,93.07358545,14.90370141,1,0,1.538461538,0.554700196,0.005087051,0.001532802,0.287868216,0.086738866,0.013889334,19.5,4.949747468,1103.474272,280.0984094,198.0594847,37.46153682,12.16427378,0,0,0,0,0,sled
966,CH,29G,late,white shrimp,0,0.814713301,145,NA,29.7,28.81,3.92,600312,2,365.4385965,97.64927651,12.93396264,2.838763576,2.977218465,1.666666667,0.763762616,0.016812158,0.00507292,0.951373523,0.287068559,0.03802316,19,7.937253933,1075.18006,449.1566925,259.3207374,141.6785514,50.42674251,0.008207071,0,0,0,331.1111111,111.5082743,26.28275231,6.822751323,1.150082204,1.944444444,1.055641551,0.015662556,0.004204669,0.886319338,0.237935595,0.056081958,6,4,339.5305452,226.3536968,130.6853678,116.7041935,71.80110732,0.001094991,0.000330711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356.0512821,93.07358545,14.90370141,1,0,1.538461538,0.554700196,0.005087051,0.001532802,0.287868216,0.086738866,0.013889334,19.5,4.949747468,1103.474272,280.0984094,198.0594847,37.46153682,12.16427378,0,0,0,0,0,sled
967,CH,30G,early,blue crab,0,0.474787165,60,NA,31.97,32.13,7.07,600283,2,300.3389831,67.78389872,8.824711956,3.497982244,2.668847228,2.813559322,0.860524625,0.030533831,0.006641552,1.727861353,0.375834982,0.048929547,20.66666667,9.504384953,1169.4941,537.8381675,310.5210108,210.8296058,51.78420066,0.040089921,0,0,0,283.5714286,62.07721553,11.73149103,6.116071429,1.128569656,3.035714286,0.744468135,0.023451929,0.003321088,1.327107682,0.18793511,0.035516397,9.333333333,2.081665999,528.1586259,117.7981986,68.01082168,186.0061503,33.57267737,0.004457478,0.000688665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.9032258,72.15856196,12.96006032,1.124615975,0.344713157,2.620967742,0.919326542,0.007180226,0.002762124,0.406317664,0.156304261,0.028073074,11.33333333,8.082903769,641.3354743,457.3987872,264.0793129,37.23518312,20.32714171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
968,CH,30G,early,brown shrimp,0,0.474787165,60,NA,31.97,32.13,7.07,600283,2,300.3389831,67.78389872,8.824711956,3.497982244,2.668847228,2.813559322,0.860524625,0.030533831,0.006641552,1.727861353,0.375834982,0.048929547,20.66666667,9.504384953,1169.4941,537.8381675,310.5210108,210.8296058,51.78420066,0.040089921,0,0,0,283.5714286,62.07721553,11.73149103,6.116071429,1.128569656,3.035714286,0.744468135,0.023451929,0.003321088,1.327107682,0.18793511,0.035516397,9.333333333,2.081665999,528.1586259,117.7981986,68.01082168,186.0061503,33.57267737,0.004457478,0.000688665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.9032258,72.15856196,12.96006032,1.124615975,0.344713157,2.620967742,0.919326542,0.007180226,0.002762124,0.406317664,0.156304261,0.028073074,11.33333333,8.082903769,641.3354743,457.3987872,264.0793129,37.23518312,20.32714171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
969,CH,30G,early,gray snapper,0,0.474787165,60,NA,31.97,32.13,7.07,600283,2,300.3389831,67.78389872,8.824711956,3.497982244,2.668847228,2.813559322,0.860524625,0.030533831,0.006641552,1.727861353,0.375834982,0.048929547,20.66666667,9.504384953,1169.4941,537.8381675,310.5210108,210.8296058,51.78420066,0.040089921,0,0,0,283.5714286,62.07721553,11.73149103,6.116071429,1.128569656,3.035714286,0.744468135,0.023451929,0.003321088,1.327107682,0.18793511,0.035516397,9.333333333,2.081665999,528.1586259,117.7981986,68.01082168,186.0061503,33.57267737,0.004457478,0.000688665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.9032258,72.15856196,12.96006032,1.124615975,0.344713157,2.620967742,0.919326542,0.007180226,0.002762124,0.406317664,0.156304261,0.028073074,11.33333333,8.082903769,641.3354743,457.3987872,264.0793129,37.23518312,20.32714171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
970,CH,30G,early,pink shrimp,6,0.474787165,60,NA,31.97,32.13,7.07,600283,2,300.3389831,67.78389872,8.824711956,3.497982244,2.668847228,2.813559322,0.860524625,0.030533831,0.006641552,1.727861353,0.375834982,0.048929547,20.66666667,9.504384953,1169.4941,537.8381675,310.5210108,210.8296058,51.78420066,0.040089921,0,0,0,283.5714286,62.07721553,11.73149103,6.116071429,1.128569656,3.035714286,0.744468135,0.023451929,0.003321088,1.327107682,0.18793511,0.035516397,9.333333333,2.081665999,528.1586259,117.7981986,68.01082168,186.0061503,33.57267737,0.004457478,0.000688665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.9032258,72.15856196,12.96006032,1.124615975,0.344713157,2.620967742,0.919326542,0.007180226,0.002762124,0.406317664,0.156304261,0.028073074,11.33333333,8.082903769,641.3354743,457.3987872,264.0793129,37.23518312,20.32714171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sled
971,CH,30G,early,red drum,0,0.474787165,60,NA,31.97,32.13,7.07,600283,2,300.3389831,67.78389872,8.824711956,3.497982244,2.668847228,2.813559322,0.860524625,0.030533831,0.006641552,1.727861353,0.375834982,0.048929547,20.66666667,9.504384953,1169.4941,537.8381675,310.5210108,210.8296058,51.78420066,0.040089921,0,0,0,283.5714286,62.07721553,11.73149103,6.116071429,1.128569656,3.035714286,0.744468135,0.023451929,0.003321088,1.327107682,0.18793511,0.035516397,9.333333333,2.081665999,528.1586259,117.7981986,68.01082168,186.0061503,33.57267737,0.004457478,0.000688665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.9032258,72.15856196,12.96006032,1.124615975,0.344713157,2.620967742,0.919326542,0.007180226,0.002762124,0.406317664,0.156304261,0.028073074,11.33333333,8.082903769,641.3354743,457.3987872,264.0793129,37.23518312,20.32714171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
972,CH,30G,early,spotted seatrout,0,0.474787165,60,NA,31.97,32.13,7.07,600283,2,300.3389831,67.78389872,8.824711956,3.497982244,2.668847228,2.813559322,0.860524625,0.030533831,0.006641552,1.727861353,0.375834982,0.048929547,20.66666667,9.504384953,1169.4941,537.8381675,310.5210108,210.8296058,51.78420066,0.040089921,0,0,0,283.5714286,62.07721553,11.73149103,6.116071429,1.128569656,3.035714286,0.744468135,0.023451929,0.003321088,1.327107682,0.18793511,0.035516397,9.333333333,2.081665999,528.1586259,117.7981986,68.01082168,186.0061503,33.57267737,0.004457478,0.000688665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.9032258,72.15856196,12.96006032,1.124615975,0.344713157,2.620967742,0.919326542,0.007180226,0.002762124,0.406317664,0.156304261,0.028073074,11.33333333,8.082903769,641.3354743,457.3987872,264.0793129,37.23518312,20.32714171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
973,CH,30G,early,white shrimp,0,0.474787165,60,NA,31.97,32.13,7.07,600283,2,300.3389831,67.78389872,8.824711956,3.497982244,2.668847228,2.813559322,0.860524625,0.030533831,0.006641552,1.727861353,0.375834982,0.048929547,20.66666667,9.504384953,1169.4941,537.8381675,310.5210108,210.8296058,51.78420066,0.040089921,0,0,0,283.5714286,62.07721553,11.73149103,6.116071429,1.128569656,3.035714286,0.744468135,0.023451929,0.003321088,1.327107682,0.18793511,0.035516397,9.333333333,2.081665999,528.1586259,117.7981986,68.01082168,186.0061503,33.57267737,0.004457478,0.000688665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.9032258,72.15856196,12.96006032,1.124615975,0.344713157,2.620967742,0.919326542,0.007180226,0.002762124,0.406317664,0.156304261,0.028073074,11.33333333,8.082903769,641.3354743,457.3987872,264.0793129,37.23518312,20.32714171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
974,CH,30G,late,blue crab,0,2.963421503,65,NA,34,28.79,15.33,600313,2,383.1232877,78.99140417,9.245244563,2.760273973,3.041568076,2.410958904,0.813695555,0.031891904,0.005878131,1.804712598,0.332634158,0.038931883,24.33333333,18.33939294,1376.984989,1037.797347,599.1725777,210.3014471,42.88731852,0.100023751,0.052726137,0,0,366.2,68.34355935,15.28208445,7.4,1.405312051,2.55,0.510417786,0.02897035,0.008414283,1.639386455,0.476151039,0.106470609,6.666666667,4.725815626,377.2561613,267.4264593,154.3987383,173.952816,52.12515767,0.007557656,0.004479699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.509434,67.23564047,9.235525493,1.009433962,0.125980029,2.358490566,0.900733454,0.00872983,0.003514131,0.494007334,0.198859134,0.027315403,17.66666667,19.34769581,999.7288275,1094.855618,632.1151858,36.34863114,44.85668168,0.097444004,0.047563704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
975,CH,30G,late,brown shrimp,0,2.963421503,65,NA,34,28.79,15.33,600313,2,383.1232877,78.99140417,9.245244563,2.760273973,3.041568076,2.410958904,0.813695555,0.031891904,0.005878131,1.804712598,0.332634158,0.038931883,24.33333333,18.33939294,1376.984989,1037.797347,599.1725777,210.3014471,42.88731852,0.100023751,0.052726137,0,0,366.2,68.34355935,15.28208445,7.4,1.405312051,2.55,0.510417786,0.02897035,0.008414283,1.639386455,0.476151039,0.106470609,6.666666667,4.725815626,377.2561613,267.4264593,154.3987383,173.952816,52.12515767,0.007557656,0.004479699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.509434,67.23564047,9.235525493,1.009433962,0.125980029,2.358490566,0.900733454,0.00872983,0.003514131,0.494007334,0.198859134,0.027315403,17.66666667,19.34769581,999.7288275,1094.855618,632.1151858,36.34863114,44.85668168,0.097444004,0.047563704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
976,CH,30G,late,gray snapper,0,2.963421503,65,NA,34,28.79,15.33,600313,2,383.1232877,78.99140417,9.245244563,2.760273973,3.041568076,2.410958904,0.813695555,0.031891904,0.005878131,1.804712598,0.332634158,0.038931883,24.33333333,18.33939294,1376.984989,1037.797347,599.1725777,210.3014471,42.88731852,0.100023751,0.052726137,0,0,366.2,68.34355935,15.28208445,7.4,1.405312051,2.55,0.510417786,0.02897035,0.008414283,1.639386455,0.476151039,0.106470609,6.666666667,4.725815626,377.2561613,267.4264593,154.3987383,173.952816,52.12515767,0.007557656,0.004479699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.509434,67.23564047,9.235525493,1.009433962,0.125980029,2.358490566,0.900733454,0.00872983,0.003514131,0.494007334,0.198859134,0.027315403,17.66666667,19.34769581,999.7288275,1094.855618,632.1151858,36.34863114,44.85668168,0.097444004,0.047563704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
977,CH,30G,late,pink shrimp,0,2.963421503,65,NA,34,28.79,15.33,600313,2,383.1232877,78.99140417,9.245244563,2.760273973,3.041568076,2.410958904,0.813695555,0.031891904,0.005878131,1.804712598,0.332634158,0.038931883,24.33333333,18.33939294,1376.984989,1037.797347,599.1725777,210.3014471,42.88731852,0.100023751,0.052726137,0,0,366.2,68.34355935,15.28208445,7.4,1.405312051,2.55,0.510417786,0.02897035,0.008414283,1.639386455,0.476151039,0.106470609,6.666666667,4.725815626,377.2561613,267.4264593,154.3987383,173.952816,52.12515767,0.007557656,0.004479699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.509434,67.23564047,9.235525493,1.009433962,0.125980029,2.358490566,0.900733454,0.00872983,0.003514131,0.494007334,0.198859134,0.027315403,17.66666667,19.34769581,999.7288275,1094.855618,632.1151858,36.34863114,44.85668168,0.097444004,0.047563704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
978,CH,30G,late,red drum,0,2.963421503,65,NA,34,28.79,15.33,600313,2,383.1232877,78.99140417,9.245244563,2.760273973,3.041568076,2.410958904,0.813695555,0.031891904,0.005878131,1.804712598,0.332634158,0.038931883,24.33333333,18.33939294,1376.984989,1037.797347,599.1725777,210.3014471,42.88731852,0.100023751,0.052726137,0,0,366.2,68.34355935,15.28208445,7.4,1.405312051,2.55,0.510417786,0.02897035,0.008414283,1.639386455,0.476151039,0.106470609,6.666666667,4.725815626,377.2561613,267.4264593,154.3987383,173.952816,52.12515767,0.007557656,0.004479699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.509434,67.23564047,9.235525493,1.009433962,0.125980029,2.358490566,0.900733454,0.00872983,0.003514131,0.494007334,0.198859134,0.027315403,17.66666667,19.34769581,999.7288275,1094.855618,632.1151858,36.34863114,44.85668168,0.097444004,0.047563704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
979,CH,30G,late,spotted seatrout,0,2.963421503,65,NA,34,28.79,15.33,600313,2,383.1232877,78.99140417,9.245244563,2.760273973,3.041568076,2.410958904,0.813695555,0.031891904,0.005878131,1.804712598,0.332634158,0.038931883,24.33333333,18.33939294,1376.984989,1037.797347,599.1725777,210.3014471,42.88731852,0.100023751,0.052726137,0,0,366.2,68.34355935,15.28208445,7.4,1.405312051,2.55,0.510417786,0.02897035,0.008414283,1.639386455,0.476151039,0.106470609,6.666666667,4.725815626,377.2561613,267.4264593,154.3987383,173.952816,52.12515767,0.007557656,0.004479699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.509434,67.23564047,9.235525493,1.009433962,0.125980029,2.358490566,0.900733454,0.00872983,0.003514131,0.494007334,0.198859134,0.027315403,17.66666667,19.34769581,999.7288275,1094.855618,632.1151858,36.34863114,44.85668168,0.097444004,0.047563704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
980,CH,30G,late,white shrimp,0,2.963421503,65,NA,34,28.79,15.33,600313,2,383.1232877,78.99140417,9.245244563,2.760273973,3.041568076,2.410958904,0.813695555,0.031891904,0.005878131,1.804712598,0.332634158,0.038931883,24.33333333,18.33939294,1376.984989,1037.797347,599.1725777,210.3014471,42.88731852,0.100023751,0.052726137,0,0,366.2,68.34355935,15.28208445,7.4,1.405312051,2.55,0.510417786,0.02897035,0.008414283,1.639386455,0.476151039,0.106470609,6.666666667,4.725815626,377.2561613,267.4264593,154.3987383,173.952816,52.12515767,0.007557656,0.004479699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.509434,67.23564047,9.235525493,1.009433962,0.125980029,2.358490566,0.900733454,0.00872983,0.003514131,0.494007334,0.198859134,0.027315403,17.66666667,19.34769581,999.7288275,1094.855618,632.1151858,36.34863114,44.85668168,0.097444004,0.047563704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
981,CH,32G,early,blue crab,0,1.200323459,60,NA,32.21,15.93,5.6,600284,1,221,50.85554273,6.407196136,4.966742252,1.030897036,3.857142857,1.119578591,0.047688889,0.010606217,2.698639074,0.600189133,0.075616723,21,3.605551275,1188.356908,204.032465,117.7981986,306.3131402,112.5445314,0.073596681,0.037126534,0,0,221,50.85554273,6.407196136,4.966742252,1.030897036,3.857142857,1.119578591,0.047688889,0.010606217,2.698639074,0.600189133,0.075616723,21,3.605551275,1188.356908,204.032465,117.7981986,306.3131402,112.5445314,0.004532094,0.002286257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
982,CH,32G,early,brown shrimp,3,1.200323459,60,NA,32.21,15.93,5.6,600284,1,221,50.85554273,6.407196136,4.966742252,1.030897036,3.857142857,1.119578591,0.047688889,0.010606217,2.698639074,0.600189133,0.075616723,21,3.605551275,1188.356908,204.032465,117.7981986,306.3131402,112.5445314,0.073596681,0.037126534,0,0,221,50.85554273,6.407196136,4.966742252,1.030897036,3.857142857,1.119578591,0.047688889,0.010606217,2.698639074,0.600189133,0.075616723,21,3.605551275,1188.356908,204.032465,117.7981986,306.3131402,112.5445314,0.004532094,0.002286257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sled
983,CH,32G,early,gray snapper,0,1.200323459,60,NA,32.21,15.93,5.6,600284,1,221,50.85554273,6.407196136,4.966742252,1.030897036,3.857142857,1.119578591,0.047688889,0.010606217,2.698639074,0.600189133,0.075616723,21,3.605551275,1188.356908,204.032465,117.7981986,306.3131402,112.5445314,0.073596681,0.037126534,0,0,221,50.85554273,6.407196136,4.966742252,1.030897036,3.857142857,1.119578591,0.047688889,0.010606217,2.698639074,0.600189133,0.075616723,21,3.605551275,1188.356908,204.032465,117.7981986,306.3131402,112.5445314,0.004532094,0.002286257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
984,CH,32G,early,pink shrimp,2,1.200323459,60,NA,32.21,15.93,5.6,600284,1,221,50.85554273,6.407196136,4.966742252,1.030897036,3.857142857,1.119578591,0.047688889,0.010606217,2.698639074,0.600189133,0.075616723,21,3.605551275,1188.356908,204.032465,117.7981986,306.3131402,112.5445314,0.073596681,0.037126534,0,0,221,50.85554273,6.407196136,4.966742252,1.030897036,3.857142857,1.119578591,0.047688889,0.010606217,2.698639074,0.600189133,0.075616723,21,3.605551275,1188.356908,204.032465,117.7981986,306.3131402,112.5445314,0.004532094,0.002286257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sled
985,CH,32G,early,red drum,0,1.200323459,60,NA,32.21,15.93,5.6,600284,1,221,50.85554273,6.407196136,4.966742252,1.030897036,3.857142857,1.119578591,0.047688889,0.010606217,2.698639074,0.600189133,0.075616723,21,3.605551275,1188.356908,204.032465,117.7981986,306.3131402,112.5445314,0.073596681,0.037126534,0,0,221,50.85554273,6.407196136,4.966742252,1.030897036,3.857142857,1.119578591,0.047688889,0.010606217,2.698639074,0.600189133,0.075616723,21,3.605551275,1188.356908,204.032465,117.7981986,306.3131402,112.5445314,0.004532094,0.002286257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
